satellite,satellite_name,norad_id,element_id,epoch_utc,same_epoch_rows,distinct_physical_solutions,policy,resolution,chosen_gp_id,chosen_creation_date,chosen_file,competing_gp_ids
NORAD25544,ISS (ZARYA),25544,25544|2011-12-21T13:40:52.000+00:00,2011-12-21T13:40:52.000320+00:00,3,2,earliest_published,same_epoch_revision,86445446,2011-12-21T07:55:02,1210213,86445446;86445485;86453858
NORAD25544,ISS (ZARYA),25544,25544|2012-01-13T19:16:10.902+00:00,2012-01-13T19:16:10.902144+00:00,2,2,earliest_published,same_epoch_revision,86810783,2012-01-13T12:51:51,1223250,86810783;86810788
NORAD25544,ISS (ZARYA),25544,25544|2012-03-07T13:43:54.897+00:00,2012-03-07T13:43:54.897887+00:00,3,2,earliest_published,same_epoch_revision,87606597,2012-03-07T07:05:13,1249764,87606597;87608350;87609471
NORAD25544,ISS (ZARYA),25544,25544|2012-04-11T06:30:38.000+00:00,2012-04-11T06:30:38.000159+00:00,2,2,earliest_published,same_epoch_revision,88142559,2012-04-11T00:41:43,1268717,88142559;88143748
NORAD25544,ISS (ZARYA),25544,25544|2012-07-17T20:23:53.469+00:00,2012-07-17T20:23:53.469023+00:00,2,2,earliest_published,same_epoch_revision,89641402,2012-07-17T18:58:36,1319665,89641402;89652562
NORAD25544,ISS (ZARYA),25544,25544|2012-07-19T14:59:54.522+00:00,2012-07-19T14:59:54.522240+00:00,2,2,earliest_published,same_epoch_revision,89671256,2012-07-19T10:33:08,1320534,89671256;89671317
NORAD25544,ISS (ZARYA),25544,25544|2012-08-02T19:48:51.000+00:00,2012-08-02T19:48:51.000192+00:00,2,2,earliest_published,same_epoch_revision,89896303,2012-08-02T14:57:15,1328429,89896303;89897347
NORAD25544,ISS (ZARYA),25544,25544|2012-10-21T13:50:12.000+00:00,2012-10-21T13:50:12.000191+00:00,3,2,earliest_published,same_epoch_revision,91138183,2012-10-21T08:04:07,1371006,91138183;91141233;91149088
NORAD25544,ISS (ZARYA),25544,25544|2012-11-07T11:08:28.506+00:00,2012-11-07T11:08:28.506911+00:00,2,2,earliest_published,same_epoch_revision,91330923,2012-11-07T05:13:34,1381786,91330923;91330926
NORAD25544,ISS (ZARYA),25544,25544|2012-11-08T05:25:25.000+00:00,2012-11-08T05:25:25.000319+00:00,3,2,earliest_published,same_epoch_revision,91332257,2012-11-08T17:27:37,1382047,91332257;91332276;91338284
NORAD25544,ISS (ZARYA),25544,25544|2012-11-23T18:30:33.077+00:00,2012-11-23T18:30:33.077952+00:00,2,2,earliest_published,same_epoch_revision,91469344,2012-11-23T12:17:15,1391755,91469344;91469350
NORAD25544,ISS (ZARYA),25544,25544|2013-03-07T05:15:51.000+00:00,2013-03-07T05:15:51.000191+00:00,2,2,earliest_published,same_epoch_revision,92347791,2013-03-06T22:21:01,1450270,92347791;92348745
NORAD25544,ISS (ZARYA),25544,25544|2013-03-19T20:28:13.152+00:00,2013-03-19T20:28:13.152863+00:00,2,2,earliest_published,same_epoch_revision,92452644,2013-03-19T16:31:47,1457063,92452644;92453551
NORAD25544,ISS (ZARYA),25544,25544|2013-05-25T05:46:02.732+00:00,2013-05-25T05:46:02.732160+00:00,2,2,earliest_published,same_epoch_revision,92942683,2013-05-25T00:23:55,1490664,92942683;92943231
NORAD25544,ISS (ZARYA),25544,25544|2013-06-11T12:30:22.104+00:00,2013-06-11T12:30:22.104288+00:00,2,2,earliest_published,same_epoch_revision,93079667,2013-06-11T08:38:51,1498872,93079667;93079768
NORAD25544,ISS (ZARYA),25544,25544|2013-07-02T20:37:47.286+00:00,2013-07-02T20:37:47.286048+00:00,2,2,earliest_published,same_epoch_revision,93234276,2013-07-02T15:20:16,1509949,93234276;93234295
NORAD25544,ISS (ZARYA),25544,25544|2013-07-03T21:45:41.000+00:00,2013-07-03T21:45:41.000255+00:00,2,2,earliest_published,same_epoch_revision,93242691,2013-07-03T16:37:21,1510470,93242691;93243315
NORAD25544,ISS (ZARYA),25544,25544|2013-07-16T02:41:16.999+00:00,2013-07-16T02:41:16.999584+00:00,2,2,earliest_published,same_epoch_revision,93336834,2013-07-15T21:36:47,1516648,93336834;93336889
NORAD25544,ISS (ZARYA),25544,25544|2013-09-04T03:48:40.172+00:00,2013-09-04T03:48:40.172255+00:00,2,2,earliest_published,same_epoch_revision,93746114,2013-09-03T22:31:40,1541892,93746114;93746131
NORAD25544,ISS (ZARYA),25544,25544|2013-09-22T14:07:07.315+00:00,2013-09-22T14:07:07.315967+00:00,3,2,earliest_published,same_epoch_revision,93896469,2013-09-22T14:57:43,1551083,93896469;93896514;93897342
NORAD25544,ISS (ZARYA),25544,25544|2013-09-30T04:45:41.039+00:00,2013-09-30T04:45:41.039424+00:00,2,2,earliest_published,same_epoch_revision,93960003,2013-09-30T06:16:08,1555379,93960003;93960179
NORAD25544,ISS (ZARYA),25544,25544|2013-10-05T20:46:47.697+00:00,2013-10-05T20:46:47.697311+00:00,2,2,earliest_published,same_epoch_revision,94008476,2013-10-05T22:26:49,1558529,94008476;94008854
NORAD25544,ISS (ZARYA),25544,25544|2013-11-05T05:20:28.000+00:00,2013-11-05T05:20:28.000319+00:00,2,2,earliest_published,same_epoch_revision,94264941,2013-11-05T06:52:00,1576120,94264941;94265051
NORAD25544,ISS (ZARYA),25544,25544|2013-11-11T05:36:48.344+00:00,2013-11-11T05:36:48.344831+00:00,2,2,earliest_published,same_epoch_revision,94315786,2013-11-11T06:43:29,1579408,94315786;94315900
NORAD25544,ISS (ZARYA),25544,25544|2013-11-11T14:54:35.944+00:00,2013-11-11T14:54:35.944703+00:00,2,2,earliest_published,same_epoch_revision,94319439,2013-11-11T15:26:37,1579568,94319439;94320895
NORAD25544,ISS (ZARYA),25544,25544|2014-02-03T13:25:21.103+00:00,2014-02-03T13:25:21.103392+00:00,3,2,earliest_published,same_epoch_revision,95060373,2014-02-03T14:47:15,1625832,95060373;95060519;95062317
NORAD25544,ISS (ZARYA),25544,25544|2014-02-24T13:42:23.019+00:00,2014-02-24T13:42:23.019264+00:00,2,2,earliest_published,same_epoch_revision,95247569,2014-02-24T14:42:42,1637717,95247569;95247669
NORAD25544,ISS (ZARYA),25544,25544|2014-03-18T03:39:30.786+00:00,2014-03-18T03:39:30.786623+00:00,2,2,earliest_published,same_epoch_revision,95439920,2014-03-18T04:43:21,1650730,95439920;95439937
NORAD25544,ISS (ZARYA),25544,25544|2014-04-30T05:09:04.254+00:00,2014-04-30T05:09:04.254911+00:00,3,2,earliest_published,same_epoch_revision,95814183,2014-04-30T05:46:36,1674751,95814183;95816925;95817569
NORAD25544,ISS (ZARYA),25544,25544|2014-05-05T02:45:08.779+00:00,2014-05-05T02:45:08.779679+00:00,2,2,earliest_published,same_epoch_revision,95858619,2014-05-05T03:44:32,1677636,95858619;95859553
NORAD25544,ISS (ZARYA),25544,25544|2014-07-04T02:55:41.104+00:00,2014-07-04T02:55:41.104127+00:00,2,2,earliest_published,same_epoch_revision,96357724,2014-07-04T04:53:55,1708195,96357724;96358119
NORAD25544,ISS (ZARYA),25544,25544|2014-07-05T02:07:19.104+00:00,2014-07-05T02:07:19.104383+00:00,2,2,earliest_published,same_epoch_revision,96366215,2014-07-05T02:34:54,1708686,96366215;96369140
NORAD25544,ISS (ZARYA),25544,25544|2014-07-07T12:56:07.732+00:00,2014-07-07T12:56:07.732032+00:00,3,2,earliest_published,same_epoch_revision,96387559,2014-07-07T14:23:57,1709878,96387559;96388542;96389025
NORAD25544,ISS (ZARYA),25544,25544|2014-08-11T05:23:15.275+00:00,2014-08-11T05:23:15.275903+00:00,2,2,earliest_published,same_epoch_revision,96687705,2014-08-11T06:47:06,1728011,96687705;96688243
NORAD25544,ISS (ZARYA),25544,25544|2014-11-02T04:03:59.108+00:00,2014-11-02T04:03:59.108832+00:00,2,2,earliest_published,same_epoch_revision,97415018,2014-11-02T05:44:44,1772044,97415018;97415019
NORAD25544,ISS (ZARYA),25544,25544|2014-12-06T19:42:21.940+00:00,2014-12-06T19:42:21.940991+00:00,2,2,earliest_published,same_epoch_revision,97712164,2014-12-06T20:22:01,1789303,97712164;97712165
NORAD25544,ISS (ZARYA),25544,25544|2015-03-11T21:23:47.821+00:00,2015-03-11T21:23:47.821343+00:00,2,2,earliest_published,same_epoch_revision,98565262,2015-03-11T22:34:07,1839113,98565262;98566708
NORAD25544,ISS (ZARYA),25544,25544|2015-04-02T05:22:00.125+00:00,2015-04-02T05:22:00.125184+00:00,2,2,earliest_published,same_epoch_revision,98759907,2015-04-02T06:24:17,1849817,98759907;98760330
NORAD25544,ISS (ZARYA),25544,25544|2015-04-29T13:50:31.098+00:00,2015-04-29T13:50:31.098911+00:00,2,2,earliest_published,same_epoch_revision,99011867,2015-04-29T14:19:22,1863363,99011867;99012811
NORAD25544,ISS (ZARYA),25544,25544|2015-06-24T12:58:13.857+00:00,2015-06-24T12:58:13.857887+00:00,2,2,earliest_published,same_epoch_revision,99593172,2015-06-24T14:11:33,1889509,99593172;99594397
NORAD25544,ISS (ZARYA),25544,25544|2015-08-15T06:42:14.829+00:00,2015-08-15T06:42:14.829984+00:00,3,2,earliest_published,same_epoch_revision,100051139,2015-08-15T14:29:21,1913195,100051139;100051736;100053851
NORAD25544,ISS (ZARYA),25544,25544|2015-10-12T04:39:45.798+00:00,2015-10-12T04:39:45.798048+00:00,3,2,earliest_published,same_epoch_revision,101012085,2015-10-12T04:55:53,1938564,101012085;101012092;101015081
NORAD25544,ISS (ZARYA),25544,25544|2015-10-28T09:09:43.537+00:00,2015-10-28T09:09:43.537824+00:00,3,2,earliest_published,same_epoch_revision,101307083,2015-10-28T10:42:22,1945927,101307083;101307084;101308010
NORAD25544,ISS (ZARYA),25544,25544|2015-11-07T19:24:46.495+00:00,2015-11-07T19:24:46.495008+00:00,2,2,earliest_published,same_epoch_revision,101504973,2015-11-07T21:42:04,1950575,101504973;101506811
NORAD25544,ISS (ZARYA),25544,25544|2015-11-11T12:29:47.405+00:00,2015-11-11T12:29:47.405184+00:00,3,2,earliest_published,same_epoch_revision,101565094,2015-11-11T13:26:57,1952074,101565094;101565794;101568496
NORAD25544,ISS (ZARYA),25544,25544|2015-12-18T03:54:03.625+00:00,2015-12-18T03:54:03.625344+00:00,2,2,earliest_published,same_epoch_revision,102231440,2015-12-18T05:40:00,1967843,102231440;102232644
NORAD25544,ISS (ZARYA),25544,25544|2015-12-23T02:55:23.769+00:00,2015-12-23T02:55:23.769696+00:00,3,3,earliest_published,same_epoch_revision,102323191,2015-12-23T05:51:26,1970231,102323191;102324244;102326347
NORAD25544,ISS (ZARYA),25544,25544|2015-12-29T00:45:45.535+00:00,2015-12-29T00:45:45.535392+00:00,2,2,earliest_published,same_epoch_revision,102431663,2015-12-29T04:56:16,1972934,102431663;102433214
NORAD25544,ISS (ZARYA),25544,25544|2016-01-06T22:57:36.277+00:00,2016-01-06T22:57:36.277632+00:00,2,2,earliest_published,same_epoch_revision,102594584,2016-01-06T23:10:59,1976946,102594584;102595245
NORAD25544,ISS (ZARYA),25544,25544|2016-01-13T18:38:49.555+00:00,2016-01-13T18:38:49.555680+00:00,2,2,earliest_published,same_epoch_revision,102718410,2016-01-13T20:00:05,1979859,102718410;102720959
NORAD25544,ISS (ZARYA),25544,25544|2016-01-17T13:39:18.447+00:00,2016-01-17T13:39:18.447264+00:00,3,2,earliest_published,same_epoch_revision,102776883,2016-01-17T14:03:27,1981405,102776883;102778087;102780173
NORAD25544,ISS (ZARYA),25544,25544|2016-02-05T12:40:39.080+00:00,2016-02-05T12:40:39.080640+00:00,3,2,earliest_published,same_epoch_revision,103130833,2016-02-05T14:16:23,1990012,103130833;103133212;103134400
NORAD25544,ISS (ZARYA),25544,25544|2016-02-26T00:51:29.189+00:00,2016-02-26T00:51:29.189664+00:00,2,2,earliest_published,same_epoch_revision,103516799,2016-02-26T01:05:42,1999115,103516799;103520649
NORAD25544,ISS (ZARYA),25544,25544|2016-02-27T01:43:10.281+00:00,2016-02-27T01:43:10.281792+00:00,2,2,earliest_published,same_epoch_revision,103536166,2016-02-27T03:49:56,1999648,103536166;103537986
NORAD25544,ISS (ZARYA),25544,25544|2016-03-21T12:58:55.621+00:00,2016-03-21T12:58:55.621056+00:00,3,2,earliest_published,same_epoch_revision,103951413,2016-03-21T13:08:03,2010027,103951413;103951415;103951644
NORAD25544,ISS (ZARYA),25544,25544|2016-03-21T20:02:53.999+00:00,2016-03-21T20:02:53.999808+00:00,2,2,earliest_published,same_epoch_revision,103963133,2016-03-21T21:14:01,2010214,103963133;103973125
NORAD25544,ISS (ZARYA),25544,25544|2016-04-01T11:19:42.239+00:00,2016-04-01T11:19:42.239424+00:00,3,2,earliest_published,same_epoch_revision,104140449,2016-04-01T12:43:31,2014683,104140449;104140451;104143473
NORAD25544,ISS (ZARYA),25544,25544|2016-04-12T06:27:19.848+00:00,2016-04-12T06:27:19.848672+00:00,3,2,earliest_published,same_epoch_revision,104334401,2016-04-12T12:44:35,2019559,104334401;104334405;104337776
NORAD25544,ISS (ZARYA),25544,25544|2016-05-03T22:18:50.252+00:00,2016-05-03T22:18:50.252256+00:00,2,2,earliest_published,same_epoch_revision,104728103,2016-05-04T01:06:21,2029414,104728103;104728109
NORAD25544,ISS (ZARYA),25544,25544|2016-05-14T17:43:28.553+00:00,2016-05-14T17:43:28.553088+00:00,2,2,earliest_published,same_epoch_revision,104914311,2016-05-14T18:44:43,2033923,104914311;104916769
NORAD25544,ISS (ZARYA),25544,25544|2016-05-19T13:17:41.565+00:00,2016-05-19T13:17:41.565120+00:00,3,2,earliest_published,same_epoch_revision,104991686,2016-05-19T14:17:12,2035891,104991686;104992077;104992168
NORAD25544,ISS (ZARYA),25544,25544|2016-05-31T12:11:51.251+00:00,2016-05-31T12:11:51.251712+00:00,3,2,earliest_published,same_epoch_revision,105206060,2016-05-31T13:05:42,2040963,105206060;105206061;105207889
NORAD25544,ISS (ZARYA),25544,25544|2016-06-11T12:19:08.490+00:00,2016-06-11T12:19:08.490144+00:00,3,2,earliest_published,same_epoch_revision,105407127,2016-06-11T12:58:37,2045589,105407127;105407128;105407654
NORAD25544,ISS (ZARYA),25544,25544|2016-06-21T02:09:01.884+00:00,2016-06-21T02:09:01.884960+00:00,4,3,earliest_published,same_epoch_revision,105584276,2016-06-21T04:09:25,2049600,105584276;105584277;105584278;105584283
NORAD25544,ISS (ZARYA),25544,25544|2016-06-23T00:23:07.869+00:00,2016-06-23T00:23:07.869120+00:00,3,2,earliest_published,same_epoch_revision,105620277,2016-06-23T04:45:36,2050488,105620277;105620289;105626229
NORAD25544,ISS (ZARYA),25544,25544|2016-06-24T01:07:16.177+00:00,2016-06-24T01:07:16.177728+00:00,2,2,earliest_published,same_epoch_revision,105640032,2016-06-24T04:53:47,2051027,105640032;105640336
NORAD25544,ISS (ZARYA),25544,25544|2016-06-25T01:44:02.889+00:00,2016-06-25T01:44:02.889888+00:00,2,2,earliest_published,same_epoch_revision,105658663,2016-06-25T03:52:37,2051456,105658663;105658670
NORAD25544,ISS (ZARYA),25544,25544|2016-07-05T20:43:23.382+00:00,2016-07-05T20:43:23.382912+00:00,2,2,earliest_published,same_epoch_revision,105861637,2016-07-06T00:46:19,2056467,105861637;105861643
NORAD25544,ISS (ZARYA),25544,25544|2016-07-11T12:31:20.013+00:00,2016-07-11T12:31:20.013888+00:00,3,2,earliest_published,same_epoch_revision,105957045,2016-07-11T13:08:53,2058711,105957045;105957046;105957923
NORAD25544,ISS (ZARYA),25544,25544|2016-07-11T18:39:00.259+00:00,2016-07-11T18:39:00.259776+00:00,2,2,earliest_published,same_epoch_revision,105969356,2016-07-11T19:56:45,2058886,105969356;105970194
NORAD25544,ISS (ZARYA),25544,25544|2016-07-29T04:43:22.122+00:00,2016-07-29T04:43:22.122912+00:00,2,2,earliest_published,same_epoch_revision,106273836,2016-07-29T05:04:35,2066132,106273836;106273840
NORAD25544,ISS (ZARYA),25544,25544|2016-08-15T05:36:04.756+00:00,2016-08-15T05:36:04.756032+00:00,2,2,earliest_published,same_epoch_revision,106553048,2016-08-15T15:36:37,2072064,106553048;106553120
NORAD25544,ISS (ZARYA),25544,25544|2016-09-09T18:08:51.340+00:00,2016-09-09T18:08:51.340128+00:00,2,2,earliest_published,same_epoch_revision,107043318,2016-09-09T19:09:25,2084327,107043318;107043330
NORAD25544,ISS (ZARYA),25544,25544|2016-10-12T04:02:36.468+00:00,2016-10-12T04:02:36.468096+00:00,2,2,earliest_published,same_epoch_revision,107629008,2016-10-12T04:20:18,2098747,107629008;107629009
NORAD25544,ISS (ZARYA),25544,25544|2016-12-24T00:39:19.312+00:00,2016-12-24T00:39:19.312704+00:00,2,2,earliest_published,same_epoch_revision,108965898,2016-12-24T03:19:19,2130549,108965898;108965907
NORAD25544,ISS (ZARYA),25544,25544|2017-01-24T12:57:47.270+00:00,2017-01-24T12:57:47.270880+00:00,2,2,earliest_published,same_epoch_revision,109563935,2017-01-25T16:52:32,2144308,109563935;109580933
NORAD25544,ISS (ZARYA),25544,25544|2017-02-10T13:16:44.000+00:00,2017-02-10T13:16:44.000256+00:00,3,2,earliest_published,same_epoch_revision,109822341,2017-02-10T15:17:26,2149890,109822341;109822884;109832481
NORAD25544,ISS (ZARYA),25544,25544|2017-02-17T03:17:18.635+00:00,2017-02-17T03:17:18.635136+00:00,3,2,earliest_published,same_epoch_revision,109946760,2017-02-17T05:12:15,2152883,109946760;109947513;109953417
NORAD25544,ISS (ZARYA),25544,25544|2017-02-21T13:18:22.599+00:00,2017-02-21T13:18:22.599072+00:00,3,2,earliest_published,same_epoch_revision,110018136,2017-02-21T14:10:17,2154895,110018136;110019067;110021396
NORAD25544,ISS (ZARYA),25544,25544|2017-02-23T21:17:40.727+00:00,2017-02-23T21:17:40.727616+00:00,2,2,earliest_published,same_epoch_revision,110069967,2017-02-23T21:52:29,2156207,110069967;110070967
NORAD25544,ISS (ZARYA),25544,25544|2017-03-03T17:49:09.999+00:00,2017-03-03T17:49:09.999840+00:00,2,2,earliest_published,same_epoch_revision,110211335,2017-03-03T17:52:16,2160287,110211335;110212409
NORAD25544,ISS (ZARYA),25544,25544|2017-03-08T20:47:09.328+00:00,2017-03-08T20:47:09.328416+00:00,2,2,earliest_published,same_epoch_revision,110303642,2017-03-08T22:07:14,2162505,110303642;110306621
NORAD25544,ISS (ZARYA),25544,25544|2017-03-11T18:26:18.045+00:00,2017-03-11T18:26:18.045024+00:00,2,2,earliest_published,same_epoch_revision,110358516,2017-03-11T22:30:43,2163933,110358516;110360601
NORAD25544,ISS (ZARYA),25544,25544|2017-08-18T02:39:20.260+00:00,2017-08-18T02:39:20.260224+00:00,2,2,earliest_published,same_epoch_revision,113365334,2017-08-18T04:11:42,2168909,113365334;113365335
NORAD25544,ISS (ZARYA),25544,25544|2017-08-18T13:10:17.050+00:00,2017-08-18T13:10:17.050944+00:00,3,2,earliest_published,same_epoch_revision,113375522,2017-08-18T13:53:30,2169017,113375522;113375523;113376215
NORAD25544,ISS (ZARYA),25544,25544|2017-08-22T23:45:53.015+00:00,2017-08-22T23:45:53.015616+00:00,2,2,earliest_published,same_epoch_revision,113498533,2017-08-23T04:25:29,2171076,113498533;113498534
NORAD25544,ISS (ZARYA),25544,25544|2017-08-27T13:14:02.476+00:00,2017-08-27T13:14:02.476320+00:00,3,2,earliest_published,same_epoch_revision,113607668,2017-08-27T22:00:03,2172783,113607668;113621998;113624373
NORAD25544,ISS (ZARYA),25544,25544|2017-08-30T13:39:16.657+00:00,2017-08-30T13:39:16.657056+00:00,3,2,earliest_published,same_epoch_revision,113681651,2017-08-30T13:48:44,2174314,113681651;113681652;113682485
NORAD25544,ISS (ZARYA),25544,25544|2017-09-04T13:03:22.999+00:00,2017-09-04T13:03:22.999680+00:00,2,2,earliest_published,same_epoch_revision,113812520,2017-09-04T21:47:08,2176548,113812520;113829092
NORAD25544,ISS (ZARYA),25544,25544|2017-09-23T12:07:48.061+00:00,2017-09-23T12:07:48.061632+00:00,3,2,earliest_published,same_epoch_revision,114291494,2017-09-23T13:33:07,2183213,114291494;114291741;114292056
NORAD25544,ISS (ZARYA),25544,25544|2017-09-24T11:19:21.480+00:00,2017-09-24T11:19:21.480096+00:00,2,2,earliest_published,same_epoch_revision,114317163,2017-09-24T13:53:53,2183690,114317163;114320161
NORAD25544,ISS (ZARYA),25544,25544|2017-09-26T11:07:01.446+00:00,2017-09-26T11:07:01.446816+00:00,3,2,earliest_published,same_epoch_revision,114370229,2017-09-26T12:09:10,2184512,114370229;114370230;114370477
NORAD25544,ISS (ZARYA),25544,25544|2017-10-04T07:26:42.492+00:00,2017-10-04T07:26:42.492192+00:00,3,2,earliest_published,same_epoch_revision,114579031,2017-10-04T07:34:56,2187709,114579031;114579033;114579283
NORAD25544,ISS (ZARYA),25544,25544|2017-10-08T12:38:46.999+00:00,2017-10-08T12:38:46.999968+00:00,3,2,earliest_published,same_epoch_revision,114666317,2017-10-08T12:48:43,2189363,114666317;114666321;114670555
NORAD25544,ISS (ZARYA),25544,25544|2017-10-12T05:14:37.679+00:00,2017-10-12T05:14:37.679424+00:00,2,2,earliest_published,same_epoch_revision,114753631,2017-10-12T05:49:09,2191180,114753631;114764016
NORAD25544,ISS (ZARYA),25544,25544|2017-10-16T03:22:42.622+00:00,2017-10-16T03:22:42.622176+00:00,2,2,earliest_published,same_epoch_revision,114846623,2017-10-16T04:59:02,2192904,114846623;114856037
NORAD25544,ISS (ZARYA),25544,25544|2017-10-17T22:51:46.999+00:00,2017-10-17T22:51:46.999584+00:00,2,2,earliest_published,same_epoch_revision,114895647,2017-10-17T23:00:47,2193724,114895647;114896569
NORAD25544,ISS (ZARYA),25544,25544|2017-10-25T00:21:58.508+00:00,2017-10-25T00:21:58.508928+00:00,3,2,earliest_published,same_epoch_revision,115074047,2017-10-25T02:10:48,2197042,115074047;115078275;115082399
NORAD25544,ISS (ZARYA),25544,25544|2017-11-01T04:48:35.506+00:00,2017-11-01T04:48:35.506080+00:00,2,2,earliest_published,same_epoch_revision,115243859,2017-11-01T05:50:57,2200360,115243859;115258531
NORAD25544,ISS (ZARYA),25544,25544|2017-11-03T12:26:15.542+00:00,2017-11-03T12:26:15.542880+00:00,2,2,earliest_published,same_epoch_revision,115296318,2017-11-03T14:46:53,2200588,115296318;115312309
NORAD25544,ISS (ZARYA),25544,25544|2017-11-08T17:42:03.519+00:00,2017-11-08T17:42:03.519936+00:00,2,2,earliest_published,same_epoch_revision,115437625,2017-11-08T21:08:06,2203862,115437625;115438715
NORAD25544,ISS (ZARYA),25544,25544|2017-11-21T21:47:53.772+00:00,2017-11-21T21:47:53.772000+00:00,2,2,earliest_published,same_epoch_revision,115770418,2017-11-21T22:15:24,2209886,115770418;115772950
NORAD25544,ISS (ZARYA),25544,25544|2017-11-28T09:55:24.655+00:00,2017-11-28T09:55:24.655584+00:00,3,2,earliest_published,same_epoch_revision,115937236,2017-11-28T13:05:22,2212885,115937236;115939839;115940607
NORAD25544,ISS (ZARYA),25544,25544|2017-11-29T09:01:17.182+00:00,2017-11-29T09:01:17.182848+00:00,3,2,earliest_published,same_epoch_revision,115956094,2017-11-29T13:30:40,2213418,115956094;115958790;115959675
NORAD25544,ISS (ZARYA),25544,25544|2017-12-07T06:55:17.870+00:00,2017-12-07T06:55:17.870592+00:00,3,2,earliest_published,same_epoch_revision,116160151,2017-12-07T08:45:52,2217425,116160151;116172764;116172778
NORAD25544,ISS (ZARYA),25544,25544|2017-12-13T12:16:48.144+00:00,2017-12-13T12:16:48.144576+00:00,3,2,earliest_published,same_epoch_revision,116341577,2017-12-13T13:54:41,2219962,116341577;116341882;116345475
NORAD25544,ISS (ZARYA),25544,25544|2017-12-19T21:38:27.999+00:00,2017-12-19T21:38:27.999744+00:00,2,2,earliest_published,same_epoch_revision,116504021,2017-12-19T22:32:30,2222952,116504021;116504503
NORAD25544,ISS (ZARYA),25544,25544|2018-01-02T20:15:30.397+00:00,2018-01-02T20:15:30.397248+00:00,2,2,earliest_published,same_epoch_revision,116869583,2018-01-02T20:57:44,2229729,116869583;116872069
NORAD25544,ISS (ZARYA),25544,25544|2018-03-12T17:02:16.721+00:00,2018-03-12T17:02:16.721664+00:00,2,2,earliest_published,same_epoch_revision,118546994,2018-03-12T19:19:00,2257056,118546994;118556250
NORAD25544,ISS (ZARYA),25544,25544|2018-03-18T22:26:41.388+00:00,2018-03-18T22:26:41.388864+00:00,2,2,earliest_published,same_epoch_revision,118693999,2018-03-18T23:04:08,2259815,118693999;118694848
NORAD25544,ISS (ZARYA),25544,25544|2018-03-26T11:17:12.884+00:00,2018-03-26T11:17:12.884064+00:00,2,2,earliest_published,same_epoch_revision,118885340,2018-03-26T21:50:46,2262768,118885340;118904736
NORAD25544,ISS (ZARYA),25544,25544|2018-03-27T11:46:53.152+00:00,2018-03-27T11:46:53.152608+00:00,3,2,earliest_published,same_epoch_revision,118909662,2018-03-27T17:04:30,2262771,118909662;118909677;118918179
NORAD25544,ISS (ZARYA),25544,25544|2018-03-29T00:57:54.663+00:00,2018-03-29T00:57:54.663264+00:00,2,2,earliest_published,same_epoch_revision,118950577,2018-03-29T01:36:55,2263416,118950577;118950578
NORAD25544,ISS (ZARYA),25544,25544|2018-03-29T10:16:51.899+00:00,2018-03-29T10:16:51.899808+00:00,3,2,earliest_published,same_epoch_revision,118961951,2018-03-29T11:31:54,2263568,118961951;118962188;118964153
NORAD25544,ISS (ZARYA),25544,25544|2018-03-30T09:26:02.910+00:00,2018-03-30T09:26:02.910336+00:00,3,2,earliest_published,same_epoch_revision,118986918,2018-03-30T11:53:42,2264066,118986918;118987199;118987264
NORAD25544,ISS (ZARYA),25544,25544|2018-04-12T06:03:58.541+00:00,2018-04-12T06:03:58.541760+00:00,3,3,earliest_published,same_epoch_revision,119311077,2018-04-12T06:16:24,2269834,119311077;119311376;119311477
NORAD25544,ISS (ZARYA),25544,25544|2018-04-13T12:34:18.499+00:00,2018-04-13T12:34:18.499008+00:00,2,2,earliest_published,same_epoch_revision,119342950,2018-04-13T13:05:00,2270412,119342950;119342951
NORAD25544,ISS (ZARYA),25544,25544|2018-04-18T14:25:17.438+00:00,2018-04-18T14:25:17.438592+00:00,3,3,earliest_published,same_epoch_revision,119483192,2018-04-18T14:52:14,2272998,119483192;119483294;119483776
NORAD25544,ISS (ZARYA),25544,25544|2018-04-18T14:40:23.539+00:00,2018-04-18T14:40:23.539584+00:00,2,2,earliest_published,same_epoch_revision,119483877,2018-04-18T15:13:28,2273029,119483877;119483994
NORAD25544,ISS (ZARYA),25544,25544|2018-04-22T00:37:50.195+00:00,2018-04-22T00:37:50.195424+00:00,2,2,earliest_published,same_epoch_revision,119580494,2018-04-22T02:22:21,2274589,119580494;119589657
NORAD25544,ISS (ZARYA),25544,25544|2018-04-22T23:48:08.860+00:00,2018-04-22T23:48:08.860608+00:00,2,2,earliest_published,same_epoch_revision,119609231,2018-04-23T02:33:27,2275034,119609231;119617948
NORAD25544,ISS (ZARYA),25544,25544|2018-04-24T00:27:02.517+00:00,2018-04-24T00:27:02.517696+00:00,3,2,earliest_published,same_epoch_revision,119645889,2018-04-24T05:56:13,2275514,119645889;119646221;119649505
NORAD25544,ISS (ZARYA),25544,25544|2018-04-25T02:33:28.080+00:00,2018-04-25T02:33:28.080864+00:00,2,2,earliest_published,same_epoch_revision,119666112,2018-04-25T03:16:05,2275973,119666112;119673929
NORAD25544,ISS (ZARYA),25544,25544|2018-04-26T01:41:31.155+00:00,2018-04-26T01:41:31.155072+00:00,2,2,earliest_published,same_epoch_revision,119683276,2018-04-26T02:12:37,2276530,119683276;119692570
