satellite,satellite_name,norad_id,element_id,epoch_utc,same_epoch_rows,distinct_physical_solutions,policy,resolution,chosen_gp_id,chosen_creation_date,chosen_file,competing_gp_ids
NORAD25544,ISS (ZARYA),25544,25544|2012-01-13T19:16:10.902+00:00,2012-01-13T19:16:10.902144+00:00,2,2,latest_published,same_epoch_revision,86810788,2012-01-13T13:35:12,1223255,86810783;86810788
NORAD25544,ISS (ZARYA),25544,25544|2012-03-07T13:43:54.897+00:00,2012-03-07T13:43:54.897887+00:00,3,2,latest_published,same_epoch_revision,87609471,2012-03-07T09:01:18,1249898,87606597;87608350;87609471
NORAD25544,ISS (ZARYA),25544,25544|2012-04-11T06:30:38.000+00:00,2012-04-11T06:30:38.000159+00:00,2,2,latest_published,same_epoch_revision,88143748,2012-04-11T01:21:42,1268772,88142559;88143748
NORAD25544,ISS (ZARYA),25544,25544|2012-07-17T20:23:53.469+00:00,2012-07-17T20:23:53.469023+00:00,2,2,latest_published,same_epoch_revision,89652562,2012-07-18T09:32:12,1319988,89641402;89652562
NORAD25544,ISS (ZARYA),25544,25544|2012-07-19T14:59:54.522+00:00,2012-07-19T14:59:54.522240+00:00,2,2,latest_published,same_epoch_revision,89671317,2012-07-19T11:04:10,1320537,89671256;89671317
NORAD25544,ISS (ZARYA),25544,25544|2012-08-02T19:48:51.000+00:00,2012-08-02T19:48:51.000192+00:00,2,2,latest_published,same_epoch_revision,89897347,2012-08-02T15:34:15,1328485,89896303;89897347
NORAD25544,ISS (ZARYA),25544,25544|2012-10-21T13:50:12.000+00:00,2012-10-21T13:50:12.000191+00:00,3,2,latest_published,same_epoch_revision,91149088,2012-10-21T12:17:07,1371151,91138183;91141233;91149088
NORAD25544,ISS (ZARYA),25544,25544|2012-11-07T11:08:28.506+00:00,2012-11-07T11:08:28.506911+00:00,2,2,latest_published,same_epoch_revision,91330926,2012-11-07T05:34:20,1381790,91330923;91330926
NORAD25544,ISS (ZARYA),25544,25544|2012-11-08T05:25:25.000+00:00,2012-11-08T05:25:25.000319+00:00,3,2,latest_published,same_epoch_revision,91338284,2012-11-09T13:54:43,1382829,91332257;91332276;91338284
NORAD25544,ISS (ZARYA),25544,25544|2012-11-23T18:30:33.077+00:00,2012-11-23T18:30:33.077952+00:00,2,2,latest_published,same_epoch_revision,91469350,2012-11-23T13:14:53,1391759,91469344;91469350
NORAD25544,ISS (ZARYA),25544,25544|2013-03-07T05:15:51.000+00:00,2013-03-07T05:15:51.000191+00:00,2,2,latest_published,same_epoch_revision,92348745,2013-03-06T23:48:59,1450312,92347791;92348745
NORAD25544,ISS (ZARYA),25544,25544|2013-03-19T20:28:13.152+00:00,2013-03-19T20:28:13.152863+00:00,2,2,latest_published,same_epoch_revision,92453551,2013-03-19T17:03:04,1457103,92452644;92453551
NORAD25544,ISS (ZARYA),25544,25544|2013-05-25T05:46:02.732+00:00,2013-05-25T05:46:02.732160+00:00,2,2,latest_published,same_epoch_revision,92943231,2013-05-25T00:41:37,1490686,92942683;92943231
NORAD25544,ISS (ZARYA),25544,25544|2013-06-11T12:30:22.104+00:00,2013-06-11T12:30:22.104288+00:00,2,2,latest_published,same_epoch_revision,93079768,2013-06-11T08:42:18,1498877,93079667;93079768
NORAD25544,ISS (ZARYA),25544,25544|2013-07-02T20:37:47.286+00:00,2013-07-02T20:37:47.286048+00:00,2,2,latest_published,same_epoch_revision,93234295,2013-07-02T15:42:28,1509968,93234276;93234295
NORAD25544,ISS (ZARYA),25544,25544|2013-07-03T21:45:41.000+00:00,2013-07-03T21:45:41.000255+00:00,2,2,latest_published,same_epoch_revision,93243315,2013-07-03T16:58:50,1510498,93242691;93243315
NORAD25544,ISS (ZARYA),25544,25544|2013-07-16T02:41:16.999+00:00,2013-07-16T02:41:16.999584+00:00,2,2,latest_published,same_epoch_revision,93336889,2013-07-15T23:57:12,1516703,93336834;93336889
NORAD25544,ISS (ZARYA),25544,25544|2013-09-04T03:48:40.172+00:00,2013-09-04T03:48:40.172255+00:00,2,2,latest_published,same_epoch_revision,93746131,2013-09-03T23:51:04,1541909,93746114;93746131
NORAD25544,ISS (ZARYA),25544,25544|2013-09-22T14:07:07.315+00:00,2013-09-22T14:07:07.315967+00:00,3,2,latest_published,same_epoch_revision,93897342,2013-09-22T15:26:36,1551124,93896469;93896514;93897342
NORAD25544,ISS (ZARYA),25544,25544|2013-09-30T04:45:41.039+00:00,2013-09-30T04:45:41.039424+00:00,2,2,latest_published,same_epoch_revision,93960179,2013-09-30T06:23:27,1555388,93960003;93960179
NORAD25544,ISS (ZARYA),25544,25544|2013-10-05T20:46:47.697+00:00,2013-10-05T20:46:47.697311+00:00,2,2,latest_published,same_epoch_revision,94008854,2013-10-05T22:40:14,1558547,94008476;94008854
NORAD25544,ISS (ZARYA),25544,25544|2013-11-05T05:20:28.000+00:00,2013-11-05T05:20:28.000319+00:00,2,2,latest_published,same_epoch_revision,94265051,2013-11-05T06:54:37,1576125,94264941;94265051
NORAD25544,ISS (ZARYA),25544,25544|2013-11-11T05:36:48.344+00:00,2013-11-11T05:36:48.344831+00:00,2,2,latest_published,same_epoch_revision,94315900,2013-11-11T06:45:07,1579413,94315786;94315900
NORAD25544,ISS (ZARYA),25544,25544|2013-11-11T14:54:35.944+00:00,2013-11-11T14:54:35.944703+00:00,2,2,latest_published,same_epoch_revision,94320895,2013-11-11T16:14:30,1579630,94319439;94320895
NORAD25544,ISS (ZARYA),25544,25544|2014-02-03T13:25:21.103+00:00,2014-02-03T13:25:21.103392+00:00,3,2,latest_published,same_epoch_revision,95062317,2014-02-03T15:57:34,1625919,95060373;95060519;95062317
NORAD25544,ISS (ZARYA),25544,25544|2014-02-24T13:42:23.019+00:00,2014-02-24T13:42:23.019264+00:00,2,2,latest_published,same_epoch_revision,95247669,2014-02-24T14:46:13,1637721,95247569;95247669
NORAD25544,ISS (ZARYA),25544,25544|2014-03-18T03:39:30.786+00:00,2014-03-18T03:39:30.786623+00:00,2,2,latest_published,same_epoch_revision,95439937,2014-03-18T06:07:19,1650747,95439920;95439937
NORAD25544,ISS (ZARYA),25544,25544|2014-04-30T05:09:04.254+00:00,2014-04-30T05:09:04.254911+00:00,3,2,latest_published,same_epoch_revision,95817569,2014-04-30T14:31:13,1674914,95814183;95816925;95817569
NORAD25544,ISS (ZARYA),25544,25544|2014-05-05T02:45:08.779+00:00,2014-05-05T02:45:08.779679+00:00,2,2,latest_published,same_epoch_revision,95859553,2014-05-05T06:35:28,1677706,95858619;95859553
NORAD25544,ISS (ZARYA),25544,25544|2014-07-04T02:55:41.104+00:00,2014-07-04T02:55:41.104127+00:00,2,2,latest_published,same_epoch_revision,96358119,2014-07-04T06:22:16,1708223,96357724;96358119
NORAD25544,ISS (ZARYA),25544,25544|2014-07-05T02:07:19.104+00:00,2014-07-05T02:07:19.104383+00:00,2,2,latest_published,same_epoch_revision,96369140,2014-07-05T11:14:23,1708852,96366215;96369140
NORAD25544,ISS (ZARYA),25544,25544|2014-07-07T12:56:07.732+00:00,2014-07-07T12:56:07.732032+00:00,3,2,latest_published,same_epoch_revision,96389025,2014-07-07T15:06:31,1709941,96387559;96388542;96389025
NORAD25544,ISS (ZARYA),25544,25544|2014-08-11T05:23:15.275+00:00,2014-08-11T05:23:15.275903+00:00,2,2,latest_published,same_epoch_revision,96688243,2014-08-11T06:59:42,1728033,96687705;96688243
NORAD25544,ISS (ZARYA),25544,25544|2014-11-02T04:03:59.108+00:00,2014-11-02T04:03:59.108832+00:00,2,2,latest_published,same_epoch_revision,97415019,2014-11-02T05:46:17,1772045,97415018;97415019
NORAD25544,ISS (ZARYA),25544,25544|2014-12-06T19:42:21.940+00:00,2014-12-06T19:42:21.940991+00:00,2,2,latest_published,same_epoch_revision,97712165,2014-12-06T20:23:36,1789304,97712164;97712165
NORAD25544,ISS (ZARYA),25544,25544|2015-03-11T21:23:47.821+00:00,2015-03-11T21:23:47.821343+00:00,2,2,latest_published,same_epoch_revision,98566708,2015-03-12T05:24:32,1839213,98565262;98566708
NORAD25544,ISS (ZARYA),25544,25544|2015-04-02T05:22:00.125+00:00,2015-04-02T05:22:00.125184+00:00,2,2,latest_published,same_epoch_revision,98760330,2015-04-02T06:36:23,1849837,98759907;98760330
NORAD25544,ISS (ZARYA),25544,25544|2015-04-29T13:50:31.098+00:00,2015-04-29T13:50:31.098911+00:00,2,2,latest_published,same_epoch_revision,99012811,2015-04-29T14:44:45,1863404,99011867;99012811
NORAD25544,ISS (ZARYA),25544,25544|2015-06-24T12:58:13.857+00:00,2015-06-24T12:58:13.857887+00:00,2,2,latest_published,same_epoch_revision,99594397,2015-06-24T14:44:17,1889559,99593172;99594397
NORAD25544,ISS (ZARYA),25544,25544|2015-08-15T06:42:14.829+00:00,2015-08-15T06:42:14.829984+00:00,3,2,latest_published,same_epoch_revision,100053851,2015-08-15T15:46:57,1913312,100051139;100051736;100053851
NORAD25544,ISS (ZARYA),25544,25544|2015-10-12T04:39:45.798+00:00,2015-10-12T04:39:45.798048+00:00,3,2,latest_published,same_epoch_revision,101015081,2015-10-12T14:18:42,1938723,101012085;101012092;101015081
NORAD25544,ISS (ZARYA),25544,25544|2015-10-28T09:09:43.537+00:00,2015-10-28T09:09:43.537824+00:00,3,2,latest_published,same_epoch_revision,101308010,2015-10-28T14:35:44,1945976,101307083;101307084;101308010
NORAD25544,ISS (ZARYA),25544,25544|2015-11-07T19:24:46.495+00:00,2015-11-07T19:24:46.495008+00:00,2,2,latest_published,same_epoch_revision,101506811,2015-11-07T23:02:11,1950657,101504973;101506811
NORAD25544,ISS (ZARYA),25544,25544|2015-11-11T12:29:47.405+00:00,2015-11-11T12:29:47.405184+00:00,3,2,latest_published,same_epoch_revision,101568496,2015-11-11T15:47:56,1952215,101565094;101565794;101568496
NORAD25544,ISS (ZARYA),25544,25544|2015-12-18T03:54:03.625+00:00,2015-12-18T03:54:03.625344+00:00,2,2,latest_published,same_epoch_revision,102232644,2015-12-18T06:47:09,1967899,102231440;102232644
NORAD25544,ISS (ZARYA),25544,25544|2015-12-23T02:55:23.769+00:00,2015-12-23T02:55:23.769696+00:00,3,3,latest_published,same_epoch_revision,102326347,2015-12-23T11:15:34,1970358,102323191;102324244;102326347
NORAD25544,ISS (ZARYA),25544,25544|2015-12-29T00:45:45.535+00:00,2015-12-29T00:45:45.535392+00:00,2,2,latest_published,same_epoch_revision,102433214,2015-12-29T06:54:11,1972998,102431663;102433214
NORAD25544,ISS (ZARYA),25544,25544|2016-01-06T22:57:36.277+00:00,2016-01-06T22:57:36.277632+00:00,2,2,latest_published,same_epoch_revision,102595245,2016-01-07T05:29:16,1976987,102594584;102595245
NORAD25544,ISS (ZARYA),25544,25544|2016-01-13T18:38:49.555+00:00,2016-01-13T18:38:49.555680+00:00,2,2,latest_published,same_epoch_revision,102720959,2016-01-13T23:50:09,1979975,102718410;102720959
NORAD25544,ISS (ZARYA),25544,25544|2016-01-17T13:39:18.447+00:00,2016-01-17T13:39:18.447264+00:00,3,2,latest_published,same_epoch_revision,102780173,2016-01-17T15:49:53,1981546,102776883;102778087;102780173
NORAD25544,ISS (ZARYA),25544,25544|2016-02-05T12:40:39.080+00:00,2016-02-05T12:40:39.080640+00:00,3,2,latest_published,same_epoch_revision,103134400,2016-02-05T15:56:22,1990153,103130833;103133212;103134400
NORAD25544,ISS (ZARYA),25544,25544|2016-02-26T00:51:29.189+00:00,2016-02-26T00:51:29.189664+00:00,2,2,latest_published,same_epoch_revision,103520649,2016-02-26T09:57:39,1999326,103516799;103520649
NORAD25544,ISS (ZARYA),25544,25544|2016-02-27T01:43:10.281+00:00,2016-02-27T01:43:10.281792+00:00,2,2,latest_published,same_epoch_revision,103537986,2016-02-27T07:02:57,1999744,103536166;103537986
NORAD25544,ISS (ZARYA),25544,25544|2016-03-21T12:58:55.621+00:00,2016-03-21T12:58:55.621056+00:00,3,2,latest_published,same_epoch_revision,103951644,2016-03-21T14:13:41,2010045,103951413;103951415;103951644
NORAD25544,ISS (ZARYA),25544,25544|2016-03-21T20:02:53.999+00:00,2016-03-21T20:02:53.999808+00:00,2,2,latest_published,same_epoch_revision,103973125,2016-03-22T15:39:44,2010397,103963133;103973125
NORAD25544,ISS (ZARYA),25544,25544|2016-04-01T11:19:42.239+00:00,2016-04-01T11:19:42.239424+00:00,3,2,latest_published,same_epoch_revision,104143473,2016-04-01T15:37:12,2014820,104140449;104140451;104143473
NORAD25544,ISS (ZARYA),25544,25544|2016-04-12T06:27:19.848+00:00,2016-04-12T06:27:19.848672+00:00,3,2,latest_published,same_epoch_revision,104337776,2016-04-12T15:47:35,2019703,104334401;104334405;104337776
NORAD25544,ISS (ZARYA),25544,25544|2016-05-03T22:18:50.252+00:00,2016-05-03T22:18:50.252256+00:00,2,2,latest_published,same_epoch_revision,104728109,2016-05-04T04:20:30,2029420,104728103;104728109
NORAD25544,ISS (ZARYA),25544,25544|2016-05-14T17:43:28.553+00:00,2016-05-14T17:43:28.553088+00:00,2,2,latest_published,same_epoch_revision,104916769,2016-05-14T23:19:16,2034033,104914311;104916769
NORAD25544,ISS (ZARYA),25544,25544|2016-05-19T13:17:41.565+00:00,2016-05-19T13:17:41.565120+00:00,3,2,latest_published,same_epoch_revision,104992168,2016-05-19T14:53:52,2035916,104991686;104992077;104992168
NORAD25544,ISS (ZARYA),25544,25544|2016-05-31T12:11:51.251+00:00,2016-05-31T12:11:51.251712+00:00,3,2,latest_published,same_epoch_revision,105207889,2016-05-31T15:05:04,2041042,105206060;105206061;105207889
NORAD25544,ISS (ZARYA),25544,25544|2016-06-11T12:19:08.490+00:00,2016-06-11T12:19:08.490144+00:00,3,2,latest_published,same_epoch_revision,105407654,2016-06-11T14:24:29,2045614,105407127;105407128;105407654
NORAD25544,ISS (ZARYA),25544,25544|2016-06-21T02:09:01.884+00:00,2016-06-21T02:09:01.884960+00:00,4,3,latest_published,same_epoch_revision,105584283,2016-06-21T06:10:02,2049607,105584276;105584277;105584278;105584283
NORAD25544,ISS (ZARYA),25544,25544|2016-06-23T00:23:07.869+00:00,2016-06-23T00:23:07.869120+00:00,3,2,latest_published,same_epoch_revision,105626229,2016-06-23T14:15:59,2050740,105620277;105620289;105626229
NORAD25544,ISS (ZARYA),25544,25544|2016-06-24T01:07:16.177+00:00,2016-06-24T01:07:16.177728+00:00,2,2,latest_published,same_epoch_revision,105640336,2016-06-24T06:20:23,2051043,105640032;105640336
NORAD25544,ISS (ZARYA),25544,25544|2016-06-25T01:44:02.889+00:00,2016-06-25T01:44:02.889888+00:00,2,2,latest_published,same_epoch_revision,105658670,2016-06-25T05:57:44,2051463,105658663;105658670
NORAD25544,ISS (ZARYA),25544,25544|2016-07-05T20:43:23.382+00:00,2016-07-05T20:43:23.382912+00:00,2,2,latest_published,same_epoch_revision,105861643,2016-07-06T06:00:23,2056473,105861637;105861643
NORAD25544,ISS (ZARYA),25544,25544|2016-07-11T12:31:20.013+00:00,2016-07-11T12:31:20.013888+00:00,3,2,latest_published,same_epoch_revision,105957923,2016-07-11T14:34:47,2058751,105957045;105957046;105957923
NORAD25544,ISS (ZARYA),25544,25544|2016-07-11T18:39:00.259+00:00,2016-07-11T18:39:00.259776+00:00,2,2,latest_published,same_epoch_revision,105970194,2016-07-11T22:36:24,2058929,105969356;105970194
NORAD25544,ISS (ZARYA),25544,25544|2016-07-29T04:43:22.122+00:00,2016-07-29T04:43:22.122912+00:00,2,2,latest_published,same_epoch_revision,106273840,2016-07-29T05:58:24,2066135,106273836;106273840
NORAD25544,ISS (ZARYA),25544,25544|2016-08-15T05:36:04.756+00:00,2016-08-15T05:36:04.756032+00:00,2,2,latest_published,same_epoch_revision,106553120,2016-08-15T15:38:49,2072069,106553048;106553120
NORAD25544,ISS (ZARYA),25544,25544|2016-09-09T18:08:51.340+00:00,2016-09-09T18:08:51.340128+00:00,2,2,latest_published,same_epoch_revision,107043330,2016-09-09T21:27:35,2084339,107043318;107043330
NORAD25544,ISS (ZARYA),25544,25544|2016-10-12T04:02:36.468+00:00,2016-10-12T04:02:36.468096+00:00,2,2,latest_published,same_epoch_revision,107629009,2016-10-12T04:28:31,2098748,107629008;107629009
NORAD25544,ISS (ZARYA),25544,25544|2016-12-24T00:39:19.312+00:00,2016-12-24T00:39:19.312704+00:00,2,2,latest_published,same_epoch_revision,108965907,2016-12-24T04:56:00,2130559,108965898;108965907
NORAD25544,ISS (ZARYA),25544,25544|2017-01-24T12:57:47.270+00:00,2017-01-24T12:57:47.270880+00:00,2,2,latest_published,same_epoch_revision,109580933,2017-01-26T19:03:08,2144633,109563935;109580933
NORAD25544,ISS (ZARYA),25544,25544|2017-02-10T13:16:44.000+00:00,2017-02-10T13:16:44.000256+00:00,3,2,latest_published,same_epoch_revision,109832481,2017-02-10T17:33:55,2149934,109822341;109822884;109832481
NORAD25544,ISS (ZARYA),25544,25544|2017-02-17T03:17:18.635+00:00,2017-02-17T03:17:18.635136+00:00,3,2,latest_published,same_epoch_revision,109953417,2017-02-17T15:56:30,2153178,109946760;109947513;109953417
NORAD25544,ISS (ZARYA),25544,25544|2017-02-21T13:18:22.599+00:00,2017-02-21T13:18:22.599072+00:00,3,2,latest_published,same_epoch_revision,110021396,2017-02-21T15:47:30,2155038,110018136;110019067;110021396
NORAD25544,ISS (ZARYA),25544,25544|2017-02-23T21:17:40.727+00:00,2017-02-23T21:17:40.727616+00:00,2,2,latest_published,same_epoch_revision,110070967,2017-02-23T22:40:57,2156249,110069967;110070967
NORAD25544,ISS (ZARYA),25544,25544|2017-03-03T17:49:09.999+00:00,2017-03-03T17:49:09.999840+00:00,2,2,latest_published,same_epoch_revision,110212409,2017-03-03T22:39:56,2160337,110211335;110212409
NORAD25544,ISS (ZARYA),25544,25544|2017-03-08T20:47:09.328+00:00,2017-03-08T20:47:09.328416+00:00,2,2,latest_published,same_epoch_revision,110306621,2017-03-08T23:38:18,2162627,110303642;110306621
NORAD25544,ISS (ZARYA),25544,25544|2017-03-11T18:26:18.045+00:00,2017-03-11T18:26:18.045024+00:00,2,2,latest_published,same_epoch_revision,110360601,2017-03-11T23:32:00,2164021,110358516;110360601
NORAD25544,ISS (ZARYA),25544,25544|2017-08-18T02:39:20.260+00:00,2017-08-18T02:39:20.260224+00:00,2,2,latest_published,same_epoch_revision,113365335,2017-08-18T04:20:51,2168910,113365334;113365335
NORAD25544,ISS (ZARYA),25544,25544|2017-08-18T13:10:17.050+00:00,2017-08-18T13:10:17.050944+00:00,3,2,latest_published,same_epoch_revision,113376215,2017-08-18T14:32:47,2169047,113375522;113375523;113376215
NORAD25544,ISS (ZARYA),25544,25544|2017-08-22T23:45:53.015+00:00,2017-08-22T23:45:53.015616+00:00,2,2,latest_published,same_epoch_revision,113498534,2017-08-23T04:32:32,2171077,113498533;113498534
NORAD25544,ISS (ZARYA),25544,25544|2017-08-27T13:14:02.476+00:00,2017-08-27T13:14:02.476320+00:00,3,2,latest_published,same_epoch_revision,113624373,2017-08-28T14:52:25,2173060,113607668;113621998;113624373
NORAD25544,ISS (ZARYA),25544,25544|2017-08-30T13:39:16.657+00:00,2017-08-30T13:39:16.657056+00:00,3,2,latest_published,same_epoch_revision,113682485,2017-08-30T14:34:17,2174352,113681651;113681652;113682485
NORAD25544,ISS (ZARYA),25544,25544|2017-09-04T13:03:22.999+00:00,2017-09-04T13:03:22.999680+00:00,2,2,latest_published,same_epoch_revision,113829092,2017-09-05T14:29:46,2176555,113812520;113829092
NORAD25544,ISS (ZARYA),25544,25544|2017-09-23T12:07:48.061+00:00,2017-09-23T12:07:48.061632+00:00,3,2,latest_published,same_epoch_revision,114292056,2017-09-23T14:19:19,2183244,114291494;114291741;114292056
NORAD25544,ISS (ZARYA),25544,25544|2017-09-24T11:19:21.480+00:00,2017-09-24T11:19:21.480096+00:00,2,2,latest_published,same_epoch_revision,114320161,2017-09-24T19:03:19,2183818,114317163;114320161
NORAD25544,ISS (ZARYA),25544,25544|2017-09-26T11:07:01.446+00:00,2017-09-26T11:07:01.446816+00:00,3,2,latest_published,same_epoch_revision,114370477,2017-09-26T13:55:27,2184527,114370229;114370230;114370477
NORAD25544,ISS (ZARYA),25544,25544|2017-10-04T07:26:42.492+00:00,2017-10-04T07:26:42.492192+00:00,3,2,latest_published,same_epoch_revision,114579283,2017-10-04T13:39:34,2187729,114579031;114579033;114579283
NORAD25544,ISS (ZARYA),25544,25544|2017-10-08T12:38:46.999+00:00,2017-10-08T12:38:46.999968+00:00,3,2,latest_published,same_epoch_revision,114670555,2017-10-08T16:13:10,2189549,114666317;114666321;114670555
NORAD25544,ISS (ZARYA),25544,25544|2017-10-12T05:14:37.679+00:00,2017-10-12T05:14:37.679424+00:00,2,2,latest_published,same_epoch_revision,114764016,2017-10-12T12:49:20,2191373,114753631;114764016
NORAD25544,ISS (ZARYA),25544,25544|2017-10-16T03:22:42.622+00:00,2017-10-16T03:22:42.622176+00:00,2,2,latest_published,same_epoch_revision,114856037,2017-10-16T09:44:24,2193025,114846623;114856037
NORAD25544,ISS (ZARYA),25544,25544|2017-10-17T22:51:46.999+00:00,2017-10-17T22:51:46.999584+00:00,2,2,latest_published,same_epoch_revision,114896569,2017-10-17T23:31:35,2193765,114895647;114896569
NORAD25544,ISS (ZARYA),25544,25544|2017-10-25T00:21:58.508+00:00,2017-10-25T00:21:58.508928+00:00,3,2,latest_published,same_epoch_revision,115082399,2017-10-25T13:40:41,2197228,115074047;115078275;115082399
NORAD25544,ISS (ZARYA),25544,25544|2017-11-01T04:48:35.506+00:00,2017-11-01T04:48:35.506080+00:00,2,2,latest_published,same_epoch_revision,115258531,2017-11-01T22:52:52,2200523,115243859;115258531
NORAD25544,ISS (ZARYA),25544,25544|2017-11-03T12:26:15.542+00:00,2017-11-03T12:26:15.542880+00:00,2,2,latest_published,same_epoch_revision,115312309,2017-11-03T21:39:23,2201417,115296318;115312309
NORAD25544,ISS (ZARYA),25544,25544|2017-11-08T17:42:03.519+00:00,2017-11-08T17:42:03.519936+00:00,2,2,latest_published,same_epoch_revision,115438715,2017-11-08T22:43:14,2203920,115437625;115438715
NORAD25544,ISS (ZARYA),25544,25544|2017-11-21T21:47:53.772+00:00,2017-11-21T21:47:53.772000+00:00,2,2,latest_published,same_epoch_revision,115772950,2017-11-21T23:31:13,2209991,115770418;115772950
NORAD25544,ISS (ZARYA),25544,25544|2017-11-28T09:55:24.655+00:00,2017-11-28T09:55:24.655584+00:00,3,2,latest_published,same_epoch_revision,115940607,2017-11-28T15:52:47,2213029,115937236;115939839;115940607
NORAD25544,ISS (ZARYA),25544,25544|2017-11-29T09:01:17.182+00:00,2017-11-29T09:01:17.182848+00:00,3,2,latest_published,same_epoch_revision,115959675,2017-11-29T15:52:14,2213584,115956094;115958790;115959675
NORAD25544,ISS (ZARYA),25544,25544|2017-12-07T06:55:17.870+00:00,2017-12-07T06:55:17.870592+00:00,3,2,latest_published,same_epoch_revision,116172778,2017-12-07T15:20:33,2217551,116160151;116172764;116172778
NORAD25544,ISS (ZARYA),25544,25544|2017-12-13T12:16:48.144+00:00,2017-12-13T12:16:48.144576+00:00,3,2,latest_published,same_epoch_revision,116345475,2017-12-13T16:12:05,2220136,116341577;116341882;116345475
NORAD25544,ISS (ZARYA),25544,25544|2017-12-19T21:38:27.999+00:00,2017-12-19T21:38:27.999744+00:00,2,2,latest_published,same_epoch_revision,116504503,2017-12-19T22:46:08,2222972,116504021;116504503
NORAD25544,ISS (ZARYA),25544,25544|2018-01-02T20:15:30.397+00:00,2018-01-02T20:15:30.397248+00:00,2,2,latest_published,same_epoch_revision,116872069,2018-01-02T23:27:51,2229834,116869583;116872069
NORAD25544,ISS (ZARYA),25544,25544|2018-03-12T17:02:16.721+00:00,2018-03-12T17:02:16.721664+00:00,2,2,latest_published,same_epoch_revision,118556250,2018-03-12T22:12:31,2257099,118546994;118556250
NORAD25544,ISS (ZARYA),25544,25544|2018-03-18T22:26:41.388+00:00,2018-03-18T22:26:41.388864+00:00,2,2,latest_published,same_epoch_revision,118694848,2018-03-18T23:38:22,2259853,118693999;118694848
NORAD25544,ISS (ZARYA),25544,25544|2018-03-26T11:17:12.884+00:00,2018-03-26T11:17:12.884064+00:00,2,2,latest_published,same_epoch_revision,118904736,2018-03-27T17:04:30,2262771,118885340;118904736
NORAD25544,ISS (ZARYA),25544,25544|2018-03-27T11:46:53.152+00:00,2018-03-27T11:46:53.152608+00:00,3,2,latest_published,same_epoch_revision,118918179,2018-03-27T21:36:57,2262807,118909662;118909677;118918179
NORAD25544,ISS (ZARYA),25544,25544|2018-03-29T00:57:54.663+00:00,2018-03-29T00:57:54.663264+00:00,2,2,latest_published,same_epoch_revision,118950578,2018-03-29T01:59:35,2263417,118950577;118950578
NORAD25544,ISS (ZARYA),25544,25544|2018-03-29T10:16:51.899+00:00,2018-03-29T10:16:51.899808+00:00,3,2,latest_published,same_epoch_revision,118964153,2018-03-29T15:09:07,2263698,118961951;118962188;118964153
NORAD25544,ISS (ZARYA),25544,25544|2018-03-30T09:26:02.910+00:00,2018-03-30T09:26:02.910336+00:00,3,2,latest_published,same_epoch_revision,118987264,2018-03-30T14:13:04,2264117,118986918;118987199;118987264
NORAD25544,ISS (ZARYA),25544,25544|2018-04-12T06:03:58.541+00:00,2018-04-12T06:03:58.541760+00:00,3,3,latest_published,same_epoch_revision,119311477,2018-04-12T06:29:06,2269852,119311077;119311376;119311477
NORAD25544,ISS (ZARYA),25544,25544|2018-04-13T12:34:18.499+00:00,2018-04-13T12:34:18.499008+00:00,2,2,latest_published,same_epoch_revision,119342951,2018-04-13T13:09:37,2270413,119342950;119342951
NORAD25544,ISS (ZARYA),25544,25544|2018-04-18T14:25:17.438+00:00,2018-04-18T14:25:17.438592+00:00,3,3,latest_published,same_epoch_revision,119483776,2018-04-18T15:10:12,2273024,119483192;119483294;119483776
NORAD25544,ISS (ZARYA),25544,25544|2018-04-18T14:40:23.539+00:00,2018-04-18T14:40:23.539584+00:00,2,2,latest_published,same_epoch_revision,119483994,2018-04-18T15:16:27,2273035,119483877;119483994
NORAD25544,ISS (ZARYA),25544,25544|2018-04-22T00:37:50.195+00:00,2018-04-22T00:37:50.195424+00:00,2,2,latest_published,same_epoch_revision,119589657,2018-04-22T06:37:12,2274625,119580494;119589657
NORAD25544,ISS (ZARYA),25544,25544|2018-04-22T23:48:08.860+00:00,2018-04-22T23:48:08.860608+00:00,2,2,latest_published,same_epoch_revision,119617948,2018-04-23T06:27:43,2275071,119609231;119617948
NORAD25544,ISS (ZARYA),25544,25544|2018-04-24T00:27:02.517+00:00,2018-04-24T00:27:02.517696+00:00,3,2,latest_published,same_epoch_revision,119649505,2018-04-24T13:52:11,2275677,119645889;119646221;119649505
NORAD25544,ISS (ZARYA),25544,25544|2018-04-25T02:33:28.080+00:00,2018-04-25T02:33:28.080864+00:00,2,2,latest_published,same_epoch_revision,119673929,2018-04-25T06:20:45,2276002,119666112;119673929
NORAD25544,ISS (ZARYA),25544,25544|2018-04-26T01:41:31.155+00:00,2018-04-26T01:41:31.155072+00:00,2,2,latest_published,same_epoch_revision,119692570,2018-04-26T06:05:12,2276554,119683276;119692570
NORAD25544,ISS (ZARYA),25544,25544|2018-04-26T21:36:55.278+00:00,2018-04-26T21:36:55.278720+00:00,2,2,latest_published,same_epoch_revision,119721951,2018-04-27T06:10:39,2277091,119702031;119721951
NORAD25544,ISS (ZARYA),25544,25544|2018-05-03T18:50:05.591+00:00,2018-05-03T18:50:05.591616+00:00,2,2,latest_published,same_epoch_revision,119894395,2018-05-03T22:18:34,2280267,119890862;119894395
NORAD25544,ISS (ZARYA),25544,25544|2018-05-04T18:14:22.330+00:00,2018-05-04T18:14:22.330752+00:00,2,2,latest_published,same_epoch_revision,119931200,2018-05-04T22:25:09,2280673,119920895;119931200
